Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/13/21,@,IND,W,102,100,27,14,8,3,7/10,0/0,0/0,49,16.7%,68,140.0,71,15.0%,,0.0%,73,57.1%,54,8.0%,53,18.8%,,0.0%,,0.0%
12/11/21,@,PHI,L,93,102,25,9,8,4,4/6,0/0,1/2,52,17.0%,58,128.6,84,21.1%,24,21.1%,51,75.0%,34,4.3%,88,31.8%,88,4.7%,,0.0%
12/08/21,vs.,POR,W,104,94,18,11,6,2,5/8,0/0,1/2,56,17.9%,53,122.2,85,22.2%,,0.0%,,100.0%,42,5.9%,83,29.4%,,0.0%,79,2.4%
12/06/21,vs.,ORL,W,126,95,13,7,5,1,2/3,0/0,3/4,38,14.5%,68,140.0,62,12.5%,,0.0%,,100.0%,94,21.4%,72,25.0%,,0.0%,,0.0%
12/04/21,vs.,SAS,L,107,112,13,2,3,0,1/3,0/1,0/1,28,12.9%,12,66.7,,0.0%,16,25.0%,95,0.0%,79,14.3%,14,7.7%,,0.0%,,0.0%
12/03/21,vs.,PHX,W,118,96,15,2,6,2,1/4,0/0,0/0,30,13.2%,8,50.0,62,12.5%,,0.0%,,100.0%,52,7.7%,98,45.5%,81,3.7%,,0.0%
11/30/21,@,PHX,L,96,104,17,5,6,1,2/6,0/0,1/2,76,22.4%,15,71.4,62,12.5%,19,23.5%,,100.0%,93,21.1%,23,11.1%,70,2.6%,,0.0%
11/28/21,@,LAC,W,105,90,14,2,3,1,1/1,0/0,0/1,13,9.4%,92,200.0,58,11.1%,1,66.7%,,100.0%,79,14.3%,16,8.3%,,0.0%,98,6.2%
11/26/21,vs.,POR,W,118,103,20,12,7,0,6/7,0/0,0/0,19,10.9%,88,171.4,,0.0%,,0.0%,59,66.7%,86,16.7%,61,21.1%,,0.0%,,0.0%
11/24/21,vs.,PHI,W,116,96,23,6,5,0,3/6,0/0,0/0,13,9.4%,27,100.0,,0.0%,,0.0%,,100.0%,47,6.7%,44,16.7%,89,4.9%,75,2.1%
11/21/21,vs.,TOR,W,119,104,26,7,10,4,3/4,0/0,1/4,32,13.6%,47,116.7,78,18.2%,46,12.5%,59,66.7%,98,27.8%,33,13.5%,79,3.4%,90,3.4%
11/19/21,@,DET,W,105,102,27,2,12,2,1/6,0/0,0/0,40,14.9%,6,33.3,50,9.1%,19,23.5%,,100.0%,78,13.6%,76,25.8%,61,1.9%,,0.0%
11/18/21,@,CLE,W,104,89,19,2,4,2,1/3,0/0,0/0,13,9.5%,12,66.7,71,15.4%,,0.0%,,100.0%,44,6.2%,49,17.6%,,0.0%,83,2.7%
11/16/21,@,BKN,W,117,99,15,4,4,0,1/2,0/0,2/2,7,7.4%,61,133.3,,0.0%,,0.0%,,100.0%,68,11.1%,35,14.3%,97,7.4%,,0.0%
11/14/21,@,CHA,L,102,106,20,6,8,3,2/4,0/0,2/4,54,17.4%,27,100.0,73,16.7%,46,12.5%,75,50.0%,86,16.7%,83,29.4%,,0.0%,,0.0%
11/12/21,vs.,CHI,W,119,93,20,4,10,1,1/5,0/0,2/2,23,11.8%,12,66.7,40,6.2%,,0.0%,,100.0%,76,13.0%,84,30.0%,,0.0%,,0.0%
11/10/21,vs.,MIN,W,123,110,29,11,17,1,5/11,0/0,1/2,49,16.7%,26,91.7,37,5.6%,60,8.0%,87,40.0%,100,35.5%,39,15.2%,56,1.6%,83,2.7%
11/08/21,vs.,ATL,W,127,113,17,6,6,1,2/3,0/0,2/2,8,8.0%,74,150.0,40,6.2%,,0.0%,,100.0%,40,5.6%,65,22.2%,,0.0%,,0.0%
11/07/21,vs.,HOU,W,120,107,16,3,2,1,1/2,0/0,1/3,9,8.1%,27,100.0,42,6.7%,,0.0%,,100.0%,,0.0%,26,11.8%,74,3.0%,,0.0%
11/05/21,vs.,NOP,W,126,85,11,0,3,1,0/1,0/0,0/0,5,6.5%,1,0.0,54,10.0%,,0.0%,,,,0.0%,72,25.0%,,0.0%,,0.0%
11/03/21,vs.,CHA,W,114,92,15,7,6,1,3/3,0/0,1/4,74,21.9%,68,140.0,73,16.7%,4,42.9%,,100.0%,,0.0%,84,30.0%,,0.0%,88,3.1%
10/30/21,vs.,OKC,W,103,82,18,7,7,1,3/4,0/0,1/2,26,12.5%,68,140.0,39,5.9%,29,18.2%,59,66.7%,85,15.8%,56,20.0%,98,8.3%,,0.0%
10/28/21,vs.,MEM,L,101,104,11,4,3,0,2/3,0/0,0/0,22,11.5%,61,133.3,,0.0%,8,33.3%,,100.0%,73,12.5%,65,22.2%,,0.0%,,0.0%
10/26/21,@,OKC,W,106,98,18,5,8,0,2/5,0/0,1/2,29,13.1%,21,83.3,,0.0%,,0.0%,75,50.0%,40,5.6%,87,31.6%,,0.0%,79,2.4%
10/24/21,@,SAC,W,119,107,19,8,4,1,3/5,0/0,2/2,20,11.1%,61,133.3,42,6.7%,,0.0%,,100.0%,39,5.3%,56,20.0%,70,2.6%,,0.0%
10/21/21,vs.,LAC,W,115,113,14,6,7,1,2/3,0/0,2/2,26,12.5%,74,150.0,45,7.7%,,0.0%,95,0.0%,97,25.0%,53,18.8%,74,3.0%,,0.0%
10/19/21,@,LAL,W,121,114,15,7,4,1,3/5,0/0,1/2,32,13.6%,47,116.7,62,12.5%,33,16.7%,,100.0%,62,9.5%,22,10.5%,71,2.8%,,0.0%
